PAGE_URL,DOWNLOAD_URL,IMAGE_URL,GPT4_DESCRIPTION,TAGS,RAW_DOWNLOAD_LINK,DOWNLOAD_SIZE,FILENAME,SUFFIX,PROCESSED_PATHS,Total_Loss,Recon_Loss,BCE_Loss,KLD,Accuracy,Precision,Recall,F1_Score,HIGHEST_PATH,HIGHEST_F1_SCORE
https://www.planetminecraft.com/project/super-x3-godzilla-vs-destoroyah-1995-heisei/,https://www.mediafire.com/file/t3a9xacfm6nvtk4/Super_X3_-_Godzilla_Heisei.rar/file,https://static.planetminecraft.com/files/image/minecraft/project/2024/826/17471792_l.jpg,,"['Land Structure', 'Airplane', 'Vanilla', 'Avion', 'Fiction', 'Java', 'Nave', '1990s', 'Godzilla', 'Heisei', 'Ficticio', '1201map', 'Superx3', 'Destoroyah', 'Ficcion']",https://download1654.mediafire.com/u3lctyhql8ggPk5IigIczRiCpDcSw72dUs4nEkXqFjMg3omJdtm8c4XkMs_vREiCWnh4eqfe_jQN8iNKV1_07hqxjnXvPGhTW27YncqjJAlXKgzHk-XW9sPwwFMnOn7P4tmDJArQc1has3wXMSZWA5VPncLDBBFpl8bs01xFEkn4QA/t3a9xacfm6nvtk4/Super+X3+-+Godzilla+Heisei.rar,768490.0,Super+X3+-+Godzilla+Heisei.rar,mca,['/lustre/fs1/groups/jaedo/processed_builds/batch_2_50.h5'],[0.13138341903686523],[0.09869035333395004],[0.014978514984250069],[0.01771455444395542],[0.9962272644042969],[1.0],[0.8012459807073955],[0.8896574807542118],/lustre/fs1/groups/jaedo/processed_builds/batch_2_50.h5,0.8896574807542118
https://www.planetminecraft.com/project/bfr-starship-and-falcon9-one-to-one-scale/,http://www.mediafire.com/file/lk72xtx2w4fvn55/BFR_and_Falcon9.zip/file,,,"['Land Structure', 'Spaceship', 'Space', 'Starship', 'Rocket', 'Spacex', 'Falconheavy', 'Bfr', 'Falcon9', 'Bigfalconrocket']",http://download848.mediafire.com/z7tjfnmoseogAluQxVPRetcB2kIsU4oIyqh7xPHH_xK6WlmcyfbVnr5Bt9bUTO37Qd8761lOYSH33uSv7dU2eZ5ihuu5FHpwvbrVxkWLJuU6pH3kireyBc-IpzRwtBXZibGqH4eJpW_tGtD7dklBhFkNPq3yCC0zTPvX0WtMxtjOnw/lk72xtx2w4fvn55/BFR+and+Falcon9.zip,26793903.0,BFR+and+Falcon9.zip,mca,['/lustre/fs1/groups/jaedo/processed_builds/batch_105_2716.h5'],[0.2571246325969696],[0.13308756053447723],[0.0647665336728096],[0.059270523488521576],[0.9777145385742188],[0.9210423350809922],[0.8602543487794182],[0.8896111258077926],/lustre/fs1/groups/jaedo/processed_builds/batch_105_2716.h5,0.8896111258077926
https://www.planetminecraft.com/project/animal-organics-and-structure/,https://www.mediafire.com/file/4a25anc6g84g4yd/Firebellfairy.zip/file,,,"['Land Structure', 'Organics', 'Brashexodus', 'Httpswwwplanetminecraftco', 'Firebellfairy']",https://download848.mediafire.com/2gd5gqslf2ggmM-Mqzo7s879Dy8VsZBshjSWTjO95iYVqDaoQpuN48z8Wjvr6joISPxdomlRw2xKugRs1aOafyNxPoZFKArt1MrRGGW4udXOF5iVSoSoO16TX2hehkIeboNP6rjf266nDZ8iZh2HUxAxb5ABKkKisRktEH4S6R1D8A/4a25anc6g84g4yd/Firebellfairy.zip,23865840.0,Firebellfairy.zip,mca,"[' /lustre/fs1/groups/jaedo/processed_builds/batch_119_3080_1.h5', '/lustre/fs1/groups/jaedo/processed_builds/batch_119_3080.h5']","[0.00016096659237518907, 0.30452966690063477]","[0.0, 0.17184875905513763]","[8.095583325484768e-06, 0.06386381387710571]","[0.0001528710126876831, 0.06881707906723022]","[1.0, 0.976654052734375]","[0.0, 0.9805161239015467]","[0.0, 0.8141239393839348]","[0.0, 0.8896064071575454]", /lustre/fs1/groups/jaedo/processed_builds/batch_119_3080_1.h5,0.8896064071575454
https://www.planetminecraft.com/project/farm-pack/,http://www.mediafire.com/?dma398r1779j6tn,,,['Land Structure'],http://download1583.mediafire.com/pbxum63bn7xgJ4KYVf2OHuGk_WMTxWMvbtDwxS4vkOZyTycMzt_YQ9Lb22zTWMennOwiGryyGpsX4KihvCiUn9cU3DyPCF0RjDRGb0O7u2R1iRreYHoV2nMmiP5n-zHQrdBDyP1YRez3AZOHAX6omsSYytSq7P8OpauhS10RqOPVbA/dma398r1779j6tn/AkaAtarions+Farmpack.rar,144978.0,AkaAtarions+Farmpack.rar,mca,['/lustre/fs1/groups/jaedo/processed_builds/batch_864_22457.h5'],[0.14706146717071533],[0.08831083029508591],[0.03669319301843643],[0.022057443857192993],[0.9883232116699219],[0.9909924400836416],[0.8068888743369785],[0.8895145280635265],/lustre/fs1/groups/jaedo/processed_builds/batch_864_22457.h5,0.8895145280635265
https://www.planetminecraft.com/project/royal-mansion-4405225/,https://www.planetminecraft.com/project/royal-mansion-4405225/download/worldmap/,,,"['Land Structure', 'Statue', 'Wood', 'River', 'House', 'Mansion', 'Room', 'Forest', 'Garden', 'Trees', 'Fountain', 'Elevator', 'Bedroom', 'Kitchen', 'Pond', 'Royal', 'Head', 'Bathroom', 'Library', 'Hedge', 'Concrete', 'Path', 'Glowstone', 'Aquarium', 'Balcony', 'Alchemy', 'Dining']",https://static.planetminecraft.com/files/resource_media/schematic/royal-mansion.zip,12265586.0,royal-mansion.zip,mca,['/lustre/fs1/groups/jaedo/processed_builds/batch_95_2455.h5'],[0.31099092960357666],[0.22095894813537598],[0.05411672964692116],[0.035915255546569824],[0.9830856323242188],[0.9641158668396023],[0.8255437297547432],[0.8894650246796629],/lustre/fs1/groups/jaedo/processed_builds/batch_95_2455.h5,0.8894650246796629
https://www.planetminecraft.com/project/luxury-mansion-2742366/,http://www.mediafire.com/file/rntq0w6xfxvitzd/Luxury.zip,,,"['Land Structure', 'House', 'Modern', 'Mansion', 'Redstone', 'Luxury', 'Secret', 'Lighting']",http://download1585.mediafire.com/sf0s6ae7jvwgRmBae3sHdBkSHvezdWOn24bOMuSYjPuiTpsanGqrnnlXiMLeg0MU3FYThFk5JghPc07mkeViDLw3bb5CD3WAna82JtW9Q-HS6Wn1_OLsSbnMt0kDaQ7sqrbZP1nC_-kg283d9x-6VI_MZ-A1085fs0p92t5aQ_mz/rntq0w6xfxvitzd/Luxury.zip,19181702.0,Luxury.zip,mca,"[' /lustre/fs1/groups/jaedo/processed_builds/batch_187_4853_1.h5', '/lustre/fs1/groups/jaedo/processed_builds/batch_187_4853.h5']","[0.22506989538669586, 0.07366345822811127]","[0.09616132080554962, 0.03705216571688652]","[0.07450645416975021, 0.011237913742661476]","[0.054402127861976624, 0.02537338063120842]","[0.9693946838378906, 0.9963760375976562]","[0.9330952458962681, 0.946950917203768]","[0.8264364480557168, 0.8384547848990342]","[0.8765331404564412, 0.889406286379511]", /lustre/fs1/groups/jaedo/processed_builds/batch_187_4853_1.h5,0.889406286379511
https://www.planetminecraft.com/project/relaxing-and-security/,http://www.mediafire.com/file/79dk80l87h2693g/Build+4-.zip,,,"['Land Structure', 'House', 'Protection']",http://download1654.mediafire.com/6reugepjo4ygUSpaUCYDCnefsGbfhUvJAFtHmrCkB1G_aF7LGfr0r847WKqhdGh2oKLCUPlKbvErhbrXBis_iYiKmGZREdG2iqi4VyKBmhsyM9YWlaA1l692vwDy3Wz38Tw3ntAeFXAfjbi5ahbsPon5HqZZwO-9U6kwcsSe8e9J/79dk80l87h2693g/Build+4-.zip,2964659.0,Build+4-.zip,mca,['/lustre/fs1/groups/jaedo/processed_builds/batch_166_4314.h5'],[0.1793256551027298],[0.08745703101158142],[0.049724746495485306],[0.04214387759566307],[0.9830207824707031],[0.959997852233677],[0.8283066944637479],[0.8893033897883559],/lustre/fs1/groups/jaedo/processed_builds/batch_166_4314.h5,0.8893033897883559
https://www.planetminecraft.com/project/serenity-mansion-2722665/,http://www.mediafire.com/download/6ze6dt436cwm8yf/Serenity%20Masion.zip,,,"['Land Structure', 'Mansion', 'Serenity']",http://download1335.mediafire.com/u5oporogbhlgpsTtnqvxGulBbH1EScNu4HmJNBulFa6q3UMp4c1wgQvv_Y2mdmGgIn2CbBiPrRB_H0MJQnqyCON8d60YRgstcMxSSVXQXGuGepXffP3OEocSm7iyS2kveNCIrXJHgBRRK2JbKpOsUAE2TMpOM8qSsVQCS8t10muH/6ze6dt436cwm8yf/Serenity+Masion.zip,3015576.0,Serenity+Masion.zip,mca,['/lustre/fs1/groups/jaedo/processed_builds/batch_493_12805.h5'],[0.15217141807079315],[0.09469223022460938],[0.023511994630098343],[0.03396719694137573],[0.9907417297363281],[0.9601024529602995],[0.8281781101291639],[0.8892741457183265],/lustre/fs1/groups/jaedo/processed_builds/batch_493_12805.h5,0.8892741457183265
https://www.planetminecraft.com/project/repic-hq-164/,http://www.mediafire.com/download/a5pe16o66wafxjh/Repic%20HQ.zip,,,"['Land Structure', 'Epic', 'Head', 'Ninja', 'Quarters', 'Headquarters', 'Sammycow12', 'Repic', 'Ninja10girl', 'Ninjagirl']",http://download1336.mediafire.com/kbfenyjcg5zgFLo3xr0OKJKWK4L06qmY6B8OHn-OwgnwJrumSSp43ULfDX8jU5Nwd7gt9rFQJnsK3QAGQe7s1v-1_nmFByseOFWSKoB5oHE3jwZsaZYzSGZO992oekj9lQondoEUUDsVov3S8ehkrmn88XSYtnuJ1F0WD1m95oza/a5pe16o66wafxjh/Repic+HQ.zip,399176.0,Repic+HQ.zip,mca,['/lustre/fs1/groups/jaedo/processed_builds/batch_496_12881.h5'],[0.1045578271150589],[0.03786353021860123],[0.04081238433718681],[0.025881920009851456],[0.9843559265136719],[0.9835752254673595],[0.8114713708485266],[0.8892728892728893],/lustre/fs1/groups/jaedo/processed_builds/batch_496_12881.h5,0.8892728892728893
https://www.planetminecraft.com/project/the-tri-tower-keep/,http://www.mediafire.com/?0pz5dwwizcbmdwr,,,['Land Structure'],http://download1085.mediafire.com/j0tl4eixp39gQ_iyFZwHrNN5MBe72v6aTCe2Om-cEmRsaLMlY9NaltsrAQLJLYdA56IrTgMWQtdY7Km8DpAMVYPwMe82TvC5axfu2Lj4OxujG-Nv9Y3xmuoeJf8YDAPU0ufirybYPpl9d6AA-SUh3moZWfq5AmQrKRK9TLp0cxWHyg/0pz5dwwizcbmdwr/The+Tri-Tower+Keep.rar,783982.0,The+Tri-Tower+Keep.rar,mca,['/lustre/fs1/groups/jaedo/processed_builds/batch_901_23421.h5'],[0.15903091430664062],[0.07478811591863632],[0.05608810856938362],[0.028154678642749786],[0.9844322204589844],[0.99993896484375],[0.8006157454918633],[0.8892447146307705],/lustre/fs1/groups/jaedo/processed_builds/batch_901_23421.h5,0.8892447146307705
https://www.planetminecraft.com/project/mansion-3270966/,https://www.planetminecraft.com/project/mansion-3270966/download/worldmap/,,,"['Land Structure', 'Timesplitters', 'Ps2']",https://static.planetminecraft.com/files/resource_media/schematic/1713/mansion-ts10929933.zip,1312515.0,mansion-ts10929933.zip,mca,['/lustre/fs1/groups/jaedo/processed_builds/batch_337_8748.h5'],[0.3954765200614929],[0.2110976129770279],[0.12354627996683121],[0.060832612216472626],[0.9520683288574219],[0.8688962403942245],[0.9105172880743884],[0.8892199994710067],/lustre/fs1/groups/jaedo/processed_builds/batch_337_8748.h5,0.8892199994710067
https://www.planetminecraft.com/project/style-clash-house/,http://www.mediafire.com/file/e47n5fc9hvlsy14/GenreClashHouse.zip/file,https://static.planetminecraft.com/files/image/minecraft/project/2019/896/12594941_l.jpg,,"['Land Structure', 'House', 'Victorian', 'Gothic', 'Rustic', 'Interior']",http://download940.mediafire.com/molx7rx0d75gLpo5mlxhDGe3JiOkL-GlWt1OXLkdDTt90lcTgAphX8VIu5NwI-tFHa5-TLxqpzKjVuU6r9VVfVzHtz-o8hmiC_kRsLUJPsyt34xhAe9z0Ez-GMpVTK8NUUxvkUq89dS-7G_VM20s8ga0dDkC093gGyaYymZf__8wAw/e47n5fc9hvlsy14/GenreClashHouse.zip,3307710.0,GenreClashHouse.zip,mca,['/lustre/fs1/groups/jaedo/processed_builds/batch_95_2454.h5'],[0.14673763513565063],[0.10863880068063736],[0.017178306356072426],[0.0209205262362957],[0.992156982421875],[0.9980617807389461],[0.8015371145053021],[0.8890687385345851],/lustre/fs1/groups/jaedo/processed_builds/batch_95_2454.h5,0.8890687385345851
https://www.planetminecraft.com/project/minecraft-construction-handbook-wodden-house/,https://www.planetminecraft.com/project/minecraft-construction-handbook-wodden-house/download/worldmap/,,,['Land Structure'],https://static.planetminecraft.com/files/resource_media/schematic/1644/minecraftconstructionhandbookwoddenhouse10630387.zip,412856.0,minecraftconstructionhandbookwoddenhouse10630387.zip,mca,['/lustre/fs1/groups/jaedo/processed_builds/batch_192_4986.h5'],[0.17127574980258942],[0.11915276944637299],[0.033702462911605835],[0.018420515581965446],[0.9885139465332031],[0.9706142822639079],[0.8200244864644266],[0.8889872064299672],/lustre/fs1/groups/jaedo/processed_builds/batch_192_4986.h5,0.8889872064299672
https://www.planetminecraft.com/project/witches-house-wflyingsquirrel/,https://www.mediafire.com/?jru2hx0u78sc877,,,['Land Structure'],https://download1072.mediafire.com/0myk48145xdgfy1aEp3Y3-QSH8evVAaPLhFRq07RX26TvVqOaYZPZqpSf89_W8bWBhOUk5rjva2S0DTfpSCzosJezX8caJE3OomCPkvRRWsUFzbUVTbbkU18gts04qtCpeBGz4B1XChP5vVQ2m8g7ED0tbKAAezLJaEV-DuOWE3Img/jru2hx0u78sc877/Witches+House.zip,217795.0,Witches+House.zip,mca,['/lustre/fs1/groups/jaedo/processed_builds/batch_386_10011.h5'],[0.1300923377275467],[0.09820717573165894],[0.016381114721298218],[0.015504047274589539],[0.9942741394042969],[0.9459927570461345],[0.8384035724253419],[0.8889546497003773],/lustre/fs1/groups/jaedo/processed_builds/batch_386_10011.h5,0.8889546497003773
https://www.planetminecraft.com/project/shinden-zukuri/,http://www.mediafire.com/?xn22cz2zj4hzvsy,,,['Land Structure'],http://download1586.mediafire.com/jh8nkayli65gluuOXZ4wnbzbd8eOqXxbXmhD9SzlLzSWUzGZmvbOlJBS9Ln6OdMDmBV6vVJtkUBkUyV2Bp9uogWO1oTbftxcgg6Wxm0UOki5VlP9mZPTVO9Ly23D4qbaOKssyF6eHKEM9VK5eYDjkcg4xsBeoETuCP-LqfYek4m82g/xn22cz2zj4hzvsy/shinden-zukuri.zip,974592.0,shinden-zukuri.zip,mca,['/lustre/fs1/groups/jaedo/processed_builds/batch_918_23849.h5'],[0.2588129937648773],[0.17814691364765167],[0.04461397975683212],[0.036052100360393524],[0.9847602844238281],[0.9506393101397562],[0.8347258485639687],[0.8889197831224802],/lustre/fs1/groups/jaedo/processed_builds/batch_918_23849.h5,0.8889197831224802
https://www.planetminecraft.com/project/temple-of-tranquillity---minecraft-megabuild/,http://www.mediafire.com/?gfs2hgkux5ceecy,,,"['Land Structure', 'Minecraft', 'Build', 'Block', 'Temple', 'Mega', 'Megabuild', 'Supreme', 'Tranquility', 'Tranquillity', 'Supremeblock']",http://download1654.mediafire.com/vugqbuvzxctg39wl4VKDaWJ6zJOj1qtF14wywmgKEgAuBC4SSizaVxr9uMjJ7B80PXx07K02fQIDpqYFLDqzwi1mWQMqT64ECyHHawDi5XlKq1hY9LP8XpxMkHl6biQWMf_QZqk4yD4pJKjlkyQRJXLY7bPxizXJ7FDC4J-L28RVMw/gfs2hgkux5ceecy/Temple+of+Tranquility.rar,1292204.0,Temple+of+Tranquility.rar,mca,['/lustre/fs1/groups/jaedo/processed_builds/batch_728_18921.h5'],[0.20378805696964264],[0.11233697086572647],[0.0738898441195488],[0.01756124570965767],[0.9843788146972656],[1.0],[0.800048828125],[0.8889190288891903],/lustre/fs1/groups/jaedo/processed_builds/batch_728_18921.h5,0.8889190288891903
https://www.planetminecraft.com/project/fantasy-mushroom-house-5232927/,https://www.mediafire.com/file/80u9fy5mz5o55bn/fantasy_mushroom_home.rar/file,https://static.planetminecraft.com/files/image/minecraft/project/2021/927/14706587-post_l.jpg,,"['Fantasy', 'Land Structure', 'Mushroom', 'Mushroomhouse', 'Mizunos16craft']",https://download1077.mediafire.com/bkeqyoyly8jgpVWfD1431hw4lwzUeU-Epf5KyR4MvOkeqzqL_SZ3K5IkhpzKjcj12iBqra075MTVmSGi0SSJCfYFBIrIvJJOl8Li8I1m-HAvQdM30pUeDyC7mTFMobmPffvMcyjQ4j-wo5WlsNqqTxHPFxtol2MSDudEdz5IMYjOVA/80u9fy5mz5o55bn/fantasy+mushroom+home.rar,9116466.0,fantasy+mushroom+home.rar,mca,['/lustre/fs1/groups/jaedo/processed_builds/batch_55_1413.h5'],[0.2510208487510681],[0.1492719203233719],[0.05410158261656761],[0.047647327184677124],[0.9845199584960938],[0.9247550694919116],[0.8557347670250897],[0.8889071397284275],/lustre/fs1/groups/jaedo/processed_builds/batch_55_1413.h5,0.8889071397284275
https://www.planetminecraft.com/project/blockingham-palace---a-megabuild-by-astonmayer/,http://www.mediafire.com/download/w433j2gddh3qv5p/Palace_(4).zip,,,"['Big', 'Land Structure', 'Stone', 'Palace', 'Huge', 'Massive', 'Large', 'Megabuild', 'Glass', 'Tall', 'Neoclassical', 'Wool', 'Diamond', 'Subscribe', 'Height', 'Fairly', 'Limit', 'Heightlimit']",http://download1501.mediafire.com/prfnxzs9hfcg6T6nUO7-MZO1hOIcLlmtgtJDlObIGlYdcoDBlDqzcvtZhBd62YtHw3FdpFD45URCdBMgjUtu5fQZi5b5H017y9m58aoVF48vz6dp9RlDKpsjBNz_2WH4ui0WagrJljMmyRLhgywEsDPpCRZ6Kwj_JxUYqfbP2WAB/w433j2gddh3qv5p/Palace+%284%29.zip,2561762.0,Palace+%284%29.zip,mca,['/lustre/fs1/groups/jaedo/processed_builds/batch_529_13737.h5'],[0.18314947187900543],[0.09624429792165756],[0.07698903977870941],[0.009916145354509354],[0.984375],[1.0],[0.8],[0.8888888888888888],/lustre/fs1/groups/jaedo/processed_builds/batch_529_13737.h5,0.8888888888888888
https://www.planetminecraft.com/project/french-mountain-chateau/,http://www.mediafire.com/download/lkpfqt9f2plyhk6/Minecraft_Server_-_Trad_Build.zip,,,"['Land Structure', 'Build', 'Building', 'House', 'French', 'Detailed', 'Traditional', 'Manor', 'Chateau', 'Large', 'Society', 'Crafters']",http://download1322.mediafire.com/xj6gs4i36yngn70tTWiTqsyYK7AU1mBKSGtKGLap7sx_PIb5YwS95nMLumzvAIDOn7OolwXjm36WvDG_0kZxd8VFGRg0mNmHkS6LFaZ1HlaMlx8UcdolN4R9kFfndXwq2atKWdbrk3vPnobjjwDXtFdijaMa5YSseb7pZ9Ph4sHRcQ/lkpfqt9f2plyhk6/Minecraft_Server+-+Trad+Build.zip,1346728.0,Minecraft_Server+-+Trad+Build.zip,mca,"[' /lustre/fs1/groups/jaedo/processed_builds/batch_404_10486_2.h5', '/lustre/fs1/groups/jaedo/processed_builds/batch_404_10486.h5', ' /lustre/fs1/groups/jaedo/processed_builds/batch_404_10486_1.h5']","[0.22015772759914398, 0.4489951431751251, 0.20453014969825745]","[0.10658173263072968, 0.2322501689195633, 0.1284952610731125]","[0.06545448303222656, 0.14285650849342346, 0.03142267465591431]","[0.048121511936187744, 0.07388844341039658, 0.04461221396923065]","[0.9739952087402344, 0.9487762451171875, 0.9860572814941406]","[0.9656071517258505, 0.8851457144300218, 0.9524275008145976]","[0.7958181260019783, 0.6110743052407686, 0.8332383124287344]","[0.8725294040651471, 0.7230083749329593, 0.8888551011099285]", /lustre/fs1/groups/jaedo/processed_builds/batch_404_10486_2.h5,0.8888551011099285
https://www.planetminecraft.com/project/aradia-darkspire-manor/,http://www.mediafire.com/download/6cj40daoxdjndh0/Aradia+Manor.zip,,,"['Land Structure', 'Build', 'House', 'Rustic', 'Manor', 'Medival']",http://download1655.mediafire.com/v045hialedignYZlPVQlInjiYweInTKjGt-0KP_OL_Zhe1xe5l1LdBMCyzpbZIzyDePtLwFl6DXPhhsjaiuPzOYaK1kT-41qujdspG6TO4QG3UMe0DHMeLyrVt9ppHz8Xh4Ic28gSVTwUvSh8ucZMcVKZ29UISd1nyaUIwUkx97e/6cj40daoxdjndh0/Aradia+Manor.zip,4403040.0,Aradia+Manor.zip,mca,"[' /lustre/fs1/groups/jaedo/processed_builds/batch_474_12308_2.h5', '/lustre/fs1/groups/jaedo/processed_builds/batch_474_12308.h5', ' /lustre/fs1/groups/jaedo/processed_builds/batch_474_12308_1.h5']","[0.26790618896484375, 0.25253111124038696, 0.1586671769618988]","[0.13493488729000092, 0.10627690702676773, 0.06411448866128922]","[0.08238324522972107, 0.08058513700962067, 0.046356745064258575]","[0.05058807134628296, 0.06566904485225677, 0.048195939511060715]","[0.9716567993164062, 0.9669685363769531, 0.9823188781738281]","[0.9161547911547911, 0.909818138238907, 0.906924394421336]","[0.7555086534402702, 0.8431530430919592, 0.8714849995297658]","[0.8281127099430898, 0.875217961465854, 0.8888515862928946]", /lustre/fs1/groups/jaedo/processed_builds/batch_474_12308_2.h5,0.8888515862928946
https://www.planetminecraft.com/project/kings-castle-adventure-map/,http://www.mediafire.com/download/8d26djtez6x1889/King's_Castle_Adventure.rar,,,"['Land Structure', 'Castle', 'Adventure', 'Kings']",http://download844.mediafire.com/gmac7ta7yf2gnfbsFC8usR3q4sxnsJ23vsW3fTIA12XyJkSLPz9ggY8BrlNRjCJHR1X9knYi0WsqgPNKyb-_o20aYUga7EmaBzXaftpNT9mBDO8jnFIm3DqSO35ezSW4nkCTkjbyJ0xtw9os1T_qzYeNes8ZMZLmv4y1teKPtl614g/8d26djtez6x1889/King%5C%27s+Castle+Adventure.rar,2082308.0,King%5C%27s+Castle+Adventure.rar,mca,['/lustre/fs1/groups/jaedo/processed_builds/batch_553_14363.h5'],[0.18783919513225555],[0.09041894972324371],[0.057725194841623306],[0.03969505429267883],[0.9770126342773438],[0.9439131457239163],[0.8397726480228747],[0.88880277531739],/lustre/fs1/groups/jaedo/processed_builds/batch_553_14363.h5,0.88880277531739
https://www.planetminecraft.com/project/minecraftmodern-style-suite-pmc-contest/,http://www.mediafire.com/download/i1risd8mbz1ehbk/Penthouse%2C_Sweet%21_-PMC_Contest_Map.zip,,,['Land Structure'],http://download942.mediafire.com/76tr6f6xlguggdZwS-35hZJ9NMcTUC89fnGOBSFgOcGKNeJQqw3S8hyPyFgsjin4m8FTglJ8dKtEjtELQTzN752ZwPtsMnqtZDxz4MhanFOPf5XXCvRMTL9EGQMehopz2VRJ9Bydu180pRGtyswoEU-dmnk2kzz5HGRf-1n-3VR6/i1risd8mbz1ehbk/Penthouse%2C+Sweet%21+-PMC+Contest+Map.zip,616657.0,Penthouse%2C+Sweet%21+-PMC+Contest+Map.zip,mca,['/lustre/fs1/groups/jaedo/processed_builds/batch_288_7485.h5'],[0.0694187805056572],[0.052749477326869965],[0.0020265281200408936],[0.014642776921391487],[0.9991950988769531],[0.9656357388316151],[0.8232421875],[0.8887717448603057],/lustre/fs1/groups/jaedo/processed_builds/batch_288_7485.h5,0.8887717448603057
https://www.planetminecraft.com/project/pvp-map-for-servers/,http://www.mediafire.com/download/cbgoo7btz4irbz8/PvP_Map.zip,,,['Land Structure'],http://download1590.mediafire.com/s3d262m8ujcgc5qlWibkQfihdDkToynz69pYqRDrDLsIvq9o-ZaEl5sEM7a9-vaQL5_b10p2EwD8f-5FxxCBBW9K1vytyZ4ny2InOsfCIMRuT0nY4ONsRg7GGX6c-aku3uU-pQxRGtIp5qDdtcUTDa9prDW77Sw1c2SJ1N7CkgLdTA/cbgoo7btz4irbz8/PvP+Map.zip,2597682.0,PvP+Map.zip,mca,['/lustre/fs1/groups/jaedo/processed_builds/batch_604_15700.h5'],[0.10183492302894592],[0.04336247593164444],[0.03136013448238373],[0.027112312614917755],[0.9882583618164062],[0.9947419511405922],[0.8032005225342913],[0.8887684301821336],/lustre/fs1/groups/jaedo/processed_builds/batch_604_15700.h5,0.8887684301821336
https://www.planetminecraft.com/project/apple-store-city/,http://www.mediafire.com/download/38cvyoq9ek1arlw/Apple+Store+City.zip,,,"['City', 'Land Structure', 'Land', 'Structure', 'Store', 'Apple']",http://download1655.mediafire.com/dzvfoh6dlixgA3XUAtNTV1B4lYlgDX918XrADKRodHktEEwiuBwQn3krseNw282Adi7WP5YtosYN2orKOwRCPyul2Y_3ultMsFc4u0gd4b31xuTlWCtIHDJyi25ofbwmg7DftcNIQr0LXlvEZY_bPrLjIuF0wiuOk9jZ4OUOYeTm0g/38cvyoq9ek1arlw/Apple+Store+City.zip,4536266.0,Apple+Store+City.zip,mca,"['/lustre/fs1/groups/jaedo/processed_builds/batch_298_7728.h5', ' /lustre/fs1/groups/jaedo/processed_builds/batch_298_7728_1.h5', ' /lustre/fs1/groups/jaedo/processed_builds/batch_298_7728_2.h5']","[0.22614197432994843, 0.155501589179039, 0.2375769168138504]","[0.0675462931394577, 0.08502960205078125, 0.11644618213176727]","[0.10514102876186371, 0.027246642857789993, 0.0640658363699913]","[0.053454652428627014, 0.04322534799575806, 0.05706490948796272]","[0.9571037292480469, 0.9897537231445312, 0.9709358215332031]","[0.954662358917678, 0.9569989929506546, 0.9078795347762458]","[0.8313404657016992, 0.8079408263900697, 0.8185132460678448]","[0.8887437792486619, 0.8761755485893417, 0.8608833786769405]",/lustre/fs1/groups/jaedo/processed_builds/batch_298_7728.h5,0.8887437792486619
https://www.planetminecraft.com/project/mini-modern-city/,http://www.mediafire.com/download/obbr699e249e4sr/Mini+Mordern+City.zip,,,"['City', 'Land Structure', 'Modern', 'Mini']",http://download850.mediafire.com/11cpdzj64kgg9J6gRCFl0WNrQx565GSKfTg08sohsvOh-vhRr5T9Pdkcpk6jpiS6DKVk2ujKL8DwZSkcX6gfLvGIjW7RoAEpPqYGetHWxe71unUCKnSycDdp_x8hKAVbu1A0MdioE6LX1Jz1ZMy068zK12dfSjzHI0mQn4PEx2t6/obbr699e249e4sr/Mini+Mordern+City.zip,293540.0,Mini+Mordern+City.zip,mca,['/lustre/fs1/groups/jaedo/processed_builds/batch_506_13152.h5'],[0.13576173782348633],[0.0991920679807663],[0.01640499196946621],[0.020164674147963524],[0.99444580078125],[0.9933287718097845],[0.8038482834994463],[0.8885998469778118],/lustre/fs1/groups/jaedo/processed_builds/batch_506_13152.h5,0.8885998469778118
https://www.planetminecraft.com/project/river-road-house/,http://www.mediafire.com/?u0l54bgqfy2c1d2,,,"['Land Structure', 'Architecture', 'House', 'Modern', 'Pool', 'Interior']",http://download1594.mediafire.com/m2csde26zrlg671U599UffSAc6-xA5rFG0aMPGhNcfO1V7eA09sWc8E_A7nZ27xP8xEWfMP5HMB7toMCa4yhJZ9VNOBpIwSl6y0nUHqmvVgi1ePa4mNCn-SqnGFcvcfvFcnmS2kqy3NNbSfJDo6h5Sz1wGSrwawqTgVG7BA1mdj8-w/u0l54bgqfy2c1d2/River+Road+House.zip,347835.0,River+Road+House.zip,mca,['/lustre/fs1/groups/jaedo/processed_builds/batch_660_17142.h5'],[0.27235299348831177],[0.10123783349990845],[0.11620569229125977],[0.05490945652127266],[0.9502716064453125],[0.9271931391817045],[0.8527507558827396],[0.8884152500299591],/lustre/fs1/groups/jaedo/processed_builds/batch_660_17142.h5,0.8884152500299591
